hash,block_number,from,token_b_address,token_a_amount_raw,token_a_address,token_b_amount_raw,token_b_address (1),fee
\x6e4fba78fefb0d8e83f4af7ef4e8f29350b65185f51f98770fac425836b459d1,12171451,\xd8d1849f0fdb89586b7d43fbee7d17554a23d0de,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1667121265387913330372,\x956f47f50a910163d8bf957cf5846d573e7f87ca,800000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22928763355000503
\xf3f773ceda34f309b451e3b5c37485e6fe5d3767e5f8f4ae1e252b55cb5876ba,12171454,\x2e6c36215c1f73deac40116b89962c1e8e16ec6e,\x956f47f50a910163d8bf957cf5846d573e7f87ca,5909361448407696824052,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,15285164600418503703120,\x956f47f50a910163d8bf957cf5846d573e7f87ca,9874134624040474
\xb234b3f6e05831f328a46290942004d8484d628b32f43938b3277d950323321c,12171456,\x6c6b111520a7b6b33c92945401372c958e67ac7d,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9866019534802664491893,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,11096342889619491421,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,33091535500834805
\xb58677a0504672d5b0a870da927061c3b9fe9a4911fef68f2f07f5b9e1af3710,12171456,\x27ef3dd1446dc933425aeed479619f8569475ec9,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,529656561982763594,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,471303231337563383468,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,8708650000000000
\x60b212022ae70a53cb2997a3f0ea4b7c3eff6c8b0a6db8ef4047459ade08f147,12171457,\x684ca1fda6d79e0347564fcbbaed997db946c16b,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4167784829436483729845,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22986792355898952
\x0e45f361631450985bb69286805a82631a739223177b4484c0e494de38d85880,12171462,\xd9cfab54f1234aeea22b2818ab919866a2809c1c,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,39414903344845720770,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,35958456812627460124093,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,11744880000000000
\x2ffa38ee7736fd237d3b8a163d5b950926e5d9c153e607cad3ff8e26318b36e2,12171462,\xa56fb88749ce87d35ef742c3a58ae40da2acdf8c,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,5098999999999999710,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4549844272139655124433,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,12380520000103171
\xbcee0ee4694f74fb7c59d1b98eccbaedf1d08d62fa6591481d6759160cd338f2,12171462,\xa56fb88749ce87d35ef742c3a58ae40da2acdf8c,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4549844272139655124433,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4931511310844524051,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11493360000000000
\x046c0ad98bbf7f36c72a76fbd3868e48ea8aea9982f8037a2259567d3f1de126,12171462,\x030d3a2fd688626e21906114c01c3c1a4a79542a,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2665062200401916290194,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2900000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9717186623658354
\xe03585f42fa25f196fab164d720658e89de95d7f89b7b9c5052c92eef2d0acae,12171466,\x6429dcadbe691d60b1ac4a417711f8d90395e0d1,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3778461004607184011767,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4180000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10138806156976686
\xe5407f2dbbc7dad4d9bddd6a44ef145ea2359092163bbefdaba289f310cb1c69,12171466,\x6c6b111520a7b6b33c92945401372c958e67ac7d,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11856301398909248746479,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,13004289103219444095,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,35682700000000000
\xf7036020722f95578147f55a5b704c72d6a49254b87b04b99fea980cfc53565f,12171474,\x9c5d94ff5b77a3e708bafd6165fc363988b62743,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1802331777255741773107,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12341184000000000
\xd90668bbac839c414b9419e146969b90f2f076402e438866968067b9aa7fa8d8,12171476,\xd2e0f41e091f0e98a0672f441fb4ff995277686d,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11708640932551576078984,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,13090000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12975860001912232
\x580a0bf8e81ff6ae90f48206634f17ab3c442781174fe8a15e7102523a4aeaa6,12171476,\xf888d487a65892e741afd1c0425fef7ca99787bd,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9722912501932788098478,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10999890877025656873,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15378505000000000
\x0e2483b4100c753f06fe16bc739c4c93e5ab365c172fadfe4a4782544cecb62a,12171476,\xd2e0f41e091f0e98a0672f441fb4ff995277686d,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,13153068173189207866,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11708640932551576078984,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,8829490000000000
\x6f3573bde4d082dfb3c694af2fdecf6e63f1235717cd3a2529c83cd7efe6f882,12171481,\xa23a238528e19aa16c8d3c98a59695d717d3a096,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1409700948771865441,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1251568748748184032015,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,16074234000000000
\x123e526e656602f3213945c4c7b6fadd8e1359087690b09e642a214fde000f64,12171481,\x032babadb692bfe2524908363ec38e862a6a3d45,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8862520227771211275215,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10085052130506564
\x0fa0b57732f31528434a3c80ece3c528b1150d7512459d39828de16af6340427,12171482,\x032babadb692bfe2524908363ec38e862a6a3d45,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9926622844539478105,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8862520227771211275215,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10082107230000000
\xc9d78c35691b00f860024dfe34de732c37994a01b7e85801da9ab24863d7f05f,12171484,\x808378793aaeab39ae4cd93aa6a5b78fc29423ca,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,29509759253649424429019,\x956f47f50a910163d8bf957cf5846d573e7f87ca,11478076401816186753161,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9548236000000000
\x1dca4d05a76b3db9b97b1db438c79c5b8d2fdae0f2aa900542d18089bcc84234,12171485,\x5b6019ce6e0ae1431e8f0e533c91e0fb1ca517c6,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3998994318314038008130,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4500000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8732268000000000
\xd38f66145b8062011f51943de84d3f6dc40f39b4c74a2bc7649b5abdc3fc9549,12171485,\x3c0d9a92f0104b7a7da66851537c818f84c796a1,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1203159830089485007040,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1350000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9129432000000000
\x09770bbdefe6bec4afeb4dd91d3a051f946300d98a9e74f6f676de200520d193,12171486,\xf6da21e95d74767009accb145b96897ac3630bad,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,19650848684035756055,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17030708277147815165935,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,98616000000000
\xd9019815b49f8d87944ffc38c8ad33d0e489dbb5d808ae7825cd66af76b323dc,12171486,\x3aea1b278b638b8517bbb14b1366abac7f3cd90a,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17232399037768878834662,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,20000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13986000000000000
\x4972a0d1308094ccf6b49af9476d8728cc250ba96669a24423b3b822152b894f,12171486,\xf6da21e95d74767009accb145b96897ac3630bad,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17030708277147815165935,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,19390000000000020000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,129068000000000
\xaa2b141b3485e409a32ef2a0e61ba67df75be4508077a14f84caacd90ca25e34,12171492,\x8bc7840865a4186d5bd40121b099062e42f037d2,\x956f47f50a910163d8bf957cf5846d573e7f87ca,400778642496862806,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,840211175358452143000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,56617472860000000
\xc98e3e1339ef6718234e0f49cb63a60623211551fc981280c55783b745b85478,12171492,\x58be8df2dddddbe9aebea4d4fd501739d69eb925,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12951875112750545835694,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,15000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12283411000000000
\x3fd9b01c41a0401d37c0e9ab5b0945a622f029c418cbee537716f6287b2fed03,12171494,\x17bc12866439db4bf991b4543416dd70c3af8cd0,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8662749517969560073221,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10278175774804506624,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13020343906616300
\xb1cd6dcd2e8f24cbb48421a7be1070a0cfa3adef1b6f75a3b80e011637db6e19,12171494,\x032babadb692bfe2524908363ec38e862a6a3d45,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10561670238284879419599,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,12395189220976462883,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,69970635526669250
\xea0f1127c669b54edf90ea36ba1e66d67babff08a26483c64e33377e4a3595d1,12171494,\xd37f7b32a541d9e423f759dff1dd63181651bd04,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,83350306028122550896569,\x956f47f50a910163d8bf957cf5846d573e7f87ca,40000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,26357300000000000
\x45a6fbfccdef5252e878bbf16ebb54589e79ea3893960e3dc7244fd7b29e2dd8,12171498,\xa586f6f73db2421655873b338cb27e94612fe122,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,3720460321015856567,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3144678466251010069358,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10766868000000000
\x4acd678028bc27f95d18bcb166d7f3daad939fbdb80ab63442c57615468f2589,12171499,\x153a9265fe1503b53c9d7e232914a43e4955e9a6,\x956f47f50a910163d8bf957cf5846d573e7f87ca,139731752190011333498663,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,361863000000000000000000,\x956f47f50a910163d8bf957cf5846d573e7f87ca,12742837831024882
\xc0f18b89d980058dca3f75156ec661c377f7b0a89ac4d706bb6c7f788ad96aa6,12171500,\xfcc34c4810635db1a8a644323735da19b58a90cd,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7535597788261385717121,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,8991577393533550592,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30629703459971616
\x488f8fc89db39f800f6a202fae4c99f5383e0ee4232a6a592356a194eb829e45,12171501,\x013edb9cef2ce8bd7fae2b5cb89a9bc845a46dac,\x956f47f50a910163d8bf957cf5846d573e7f87ca,539000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,1397762185455835548755,\x956f47f50a910163d8bf957cf5846d573e7f87ca,11695662000000000
\xb4d2259032784a271f6b2658e38c56cbc44f9d7f5fc06d4ab5b18f8bb4029ed8,12171502,\x270d928503fd85589fe6c6aa3b8f7887158d873d,\x956f47f50a910163d8bf957cf5846d573e7f87ca,8645884020485452037879,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,22422954494132702045008,\x956f47f50a910163d8bf957cf5846d573e7f87ca,16822278000000000
\xb4d2259032784a271f6b2658e38c56cbc44f9d7f5fc06d4ab5b18f8bb4029ed8,12171502,\x270d928503fd85589fe6c6aa3b8f7887158d873d,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10161062716334775201,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8645884020485452037879,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,16822278000000000
\x6483b369d5af22bdf92409496b24451bbe936e1885a40a8bf01984f34da0220a,12171502,\xfcc34c4810635db1a8a644323735da19b58a90cd,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,8937939075176466963,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7535597788261385717121,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,11370942000114858
\x670f9c1ae56e68b331e2e556445692d74d4cb62dd2411fbbb4e847803514f144,12171503,\x89344efa2d9953accd3e907eab27b33542ed9e25,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10418050385199085409008,\x956f47f50a910163d8bf957cf5846d573e7f87ca,5000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22369410000000000
\x40232565103f0091c2eff594e0fbdf68511818f4d0d6a664975877d76157fd5b,12171505,\xf9711a7ae705c9676c4d4653b7666c571fdf781a,\x956f47f50a910163d8bf957cf5846d573e7f87ca,306406406754483529765,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,794729434978405895775,\x956f47f50a910163d8bf957cf5846d573e7f87ca,9077552000000000
\xfc550025204e39160a65c073331460bfc921cbbf57304c2fc71df298c561d9cd,12171505,\x3ba53cea97bfff5a303ffc66dc4f390383bcd62e,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,29255467791533880271901,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,35000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9993808000000000
\x48ed786b6bcd740d2902d1e42e18de1101027d5f54c51537fa07c91a11e1f59f,12171505,\x418ddde9b5a0a949e3cdbc827124cb418079d4f3,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10423830852062264561,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8662749517969560073221,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,8804664000000000
\xbab72a9753270e053ffd51f8aa10ae2bfa74a30cb170c7cc3611e1a32b143b98,12171505,\x2f48c6f25324f0407f5d8c77482eb77e4895fbe7,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2083590405256508777088,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23192312000000000
\x1225df110f8030efa9c357401926233a160f2875d01d666051d5ae53322e7f4f,12171506,\x43cc26add823f6703ac06b3f5247fe6be813166e,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,5258057887966412490,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4402549852751414097103,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9887940000000000
\x932bfe809828df86c6cc5ff5ae6ecd079e0185b8d0dc90eb2cc925486224d733,12171508,\x032babadb692bfe2524908363ec38e862a6a3d45,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,12507059575757704826,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10561670238284879419599,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10551042450000000
\x11fde1c1b58920fc447c96499f42d0ab033df37b3916cf43bbf5c429d8f8f7df,12171508,\x3440b12239a31fd9822f5862838aa48dafab004c,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,81849132562635106551818,\x956f47f50a910163d8bf957cf5846d573e7f87ca,31756679760811972668439,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9313358000000000
\xc482b33b393e39e48c1d0ed3572860d5d38a1134a9148122207094e95a8efb2e,12171509,\x385ed6fbacee3b3518d830d003f87bd3ddea228a,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20634597229016420460570,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,24787318849059025822,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,17781245000000000
\x7fc61748a2062f1c7bfaa9a805c097e270b9dc46148e84f73763b21c76db3d7b,12171509,\xf6da21e95d74767009accb145b96897ac3630bad,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2657154691425421770,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2201914054106599600314,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,98580000000000
\xd545a9b08a57e0e5d9cdea627942591e8db23e8410b6a0dd6de8858d538dde97,12171509,\xf6da21e95d74767009accb145b96897ac3630bad,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2201914054106599600314,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,2610739000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,129068000000000
\xde3dbdd984ea819c34f30a0e73144b281d541e613f65fa2f3661da16bb866774,12171510,\x0d09dc9a840b1b4ea25194998fd90bb50fc2008a,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4167161168499344872571,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23718330000000000
\xbcd1a9342ac04e3a098dcfb41b87a6fec01eb7d380a70571722b45d57805b9bb,12171511,\x029f388ac4d5c8bff490550ce0853221030e822b,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,586942398577307936,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,487135765352324446630,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,40892486305913055
\x4c6d885b79b87952be68979b448266757e5fa4e50539a46ce014d2a2ec95cbf2,12171511,\x0f109e11b76e83f8a984c9d80d379fc806fa2b65,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,101736052533912150930422,\x956f47f50a910163d8bf957cf5846d573e7f87ca,39500000000000000000000,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9990180000000000
\xbcd1a9342ac04e3a098dcfb41b87a6fec01eb7d380a70571722b45d57805b9bb,12171511,\x029f388ac4d5c8bff490550ce0853221030e822b,\x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,487135765352324446630,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,135436591485293182976,\x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,40892486305913055
\x6bc1e8a5d4dae945ae333a5c3a63a8eaf1ae2e63d0cdfa5c000bfa1efe114dc3,12171513,\x94a613591caf461ac62a4aef07811cd26328a435,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5709574821641613223936,\x956f47f50a910163d8bf957cf5846d573e7f87ca,2740261967667702107,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,30926907487645473
\xd7d87ee460f1aedf6283accd31f5c7086720ade112967cd52c317dc806d9f5c2,12171513,\xb1bf8c88c258789a10144d1c476d47dcb2f41361,\x956f47f50a910163d8bf957cf5846d573e7f87ca,3372776487308082820,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7069822095840070157643,\x956f47f50a910163d8bf957cf5846d573e7f87ca,34600160000000000
\x934244f430de5809c4ff4b95b8859d5a20f4308e97ce5a74c43e1cb074d47cfd,12171513,\x3edaa502f15bbe0e726bcdc1fcac341040e4103f,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,826199195084941608,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,686169616562752517339,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,12236868000000000
\x021b32576aa752ff4ea4cabd99d0df05dc91d044828d60f89b97b1831c0eb64d,12171514,\xd983072e9b02ec3fb1a54144fd7754d7e5712a15,\x956f47f50a910163d8bf957cf5846d573e7f87ca,572597716251111305,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1200243874743066729055,\x956f47f50a910163d8bf957cf5846d573e7f87ca,25454596000000000
\xd5227cda85e14662445bb7611386050d16efd9af64d69a4962a8d41ca3bf5f08,12171515,\xdb9c8428e68a1e6b2244c92127d2dcd708f893f4,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,52259603153661043989,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41748535687849956843581,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,9959219938000000
\xb834f1c9a4a717c1b836bc973a518beb32d8df6d90f5c22c9d955121a0552bd0,12171515,\x7ba4bc168a8ea70b96995784b63bb768896617ee,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,66330816131469722363,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,50175968933107519661718,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,40268647379000000
\xf3e41c2b4ac79c6f29e0dedb8e1226bf0273a5b08a54e066e930dfbba3301a5f,12171515,\xfe15cc4ded0821b4da0c745a7047a13d8f7ab161,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,76376514851540663700168,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,100000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12017515098000000
\xdc81fce21c77918c3a518210656a09498b3eb2e069e17ffc76bccace34a86162,12171515,\xf5eed347452742ff63490ff5ea616e5a80038ead,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1712896426175709502170,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4442222510795561783974,\x956f47f50a910163d8bf957cf5846d573e7f87ca,10719938000000000
\xb834f1c9a4a717c1b836bc973a518beb32d8df6d90f5c22c9d955121a0552bd0,12171515,\x7ba4bc168a8ea70b96995784b63bb768896617ee,\x956f47f50a910163d8bf957cf5846d573e7f87ca,50175968933107519661718,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,130060262153640514779975,\x956f47f50a910163d8bf957cf5846d573e7f87ca,40268647379000000
\xb834f1c9a4a717c1b836bc973a518beb32d8df6d90f5c22c9d955121a0552bd0,12171515,\x7ba4bc168a8ea70b96995784b63bb768896617ee,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,130060262153640514779975,\x956f47f50a910163d8bf957cf5846d573e7f87ca,62430934970633419443,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,40268647379000000
\xe5d780c7d765882019312662ec18192141ac1b282e5d6a26c823363b498d9da0,12171515,\xa970e952e5397d9235fddd820d3c3aa0dcf730de,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,17172064054744122221,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13699631720623408907404,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,86271842566998438
\xe5d780c7d765882019312662ec18192141ac1b282e5d6a26c823363b498d9da0,12171515,\xa970e952e5397d9235fddd820d3c3aa0dcf730de,\x956f47f50a910163d8bf957cf5846d573e7f87ca,13699631720623408907404,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,35488458229971030482871,\x956f47f50a910163d8bf957cf5846d573e7f87ca,86271842566998438
\xe5d780c7d765882019312662ec18192141ac1b282e5d6a26c823363b498d9da0,12171515,\xa970e952e5397d9235fddd820d3c3aa0dcf730de,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,35488458229971030482871,\x956f47f50a910163d8bf957cf5846d573e7f87ca,17032882351944994834,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,86271842566998438
\xa985e9c81cdcb3f12a86fbb93926d3d1d426f60702f0a71130276b307036e621,12171515,\xb32c24573ac715165109140fcdd6342113e4d10b,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5759279257764985957339,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,7101279207144022120,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14379086000000000
\x41d59befcfb617e4ce60008f98ff93b92fdde83a0550264fd9f220127057711e,12171515,\xdd07249e403979bd79848c27aa5454c7e66bdee7,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,41748535687849956843581,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,51792999803418036126,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,391538544960238474
\xb3eb0865d317075793e7788b944c6382b98f421af09af82c6f3e4e7e78d70a21,12171517,\x418ddde9b5a0a949e3cdbc827124cb418079d4f3,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8657904810379971796181,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,10892196428143675392,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,92820944745474820
\x180a6d3bff9446ddbf3b10a16a63afdb344e57dbff810d9f907cfc2996e1d9b8,12171517,\x0000000023152fb76626201d30577eea74f26dbe,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10035092343508930491642,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,12487619573872409095,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0
\x8ddb4227c7c8444100d67e7ee6a84f32c197db884eb88472a1a34f795e5f17c6,12171517,\x0000000023152fb76626201d30577eea74f26dbe,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,12539482245520716269,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10035092343508930491642,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,0
\x3913b43a77220a22e1e89c265480c478862e64a1bdb1bdb30e155ae1df88b6de,12171518,\x270d928503fd85589fe6c6aa3b8f7887158d873d,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20830288662638256434284,\x956f47f50a910163d8bf957cf5846d573e7f87ca,10000000000000000000,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,25582657100000000
\x3fbec5d9ac7e41776866b63b6dad4893363fe49f30090c408e00aa4f1e6c2fec,12171518,\xa053dbafba05e307a7bddede09c7feb235dc34b1,\x956f47f50a910163d8bf957cf5846d573e7f87ca,1571453588288502640169,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,4075535563991825106540,\x956f47f50a910163d8bf957cf5846d573e7f87ca,26304270000000000
\x13d499bd8c05f012c8742946afaf539661192895a88573741fad9e2f32f8ea66,12171519,\x8152fe8d54f8afbcfba92de9b0bea32f354546b0,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,777341267895826431,\xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,625980543665920926487,\xc7283b66eb1eb5fb86327f08e1b5816b0720212b,48126630694530000
